8.1209,9.631,9.6889,6.5166,7.7361,1
6.0045,7.3322,3.4951,3.0697,4.1461,1
16.242,13.643,18.249,16.308,12.354,1
24.9,21.841,19.471,24.692,21.518,1
25.273,25.863,20.935,22.712,20.036,1
15.072,18.157,13.995,13.738,12.406,1
25.664,28.35,25.225,23.646,24.438,1
9.7425,14.417,10.406,6.8781,6.6612,1
8.0132,10.105,9.8267,5.3426,5.077,1
8.6539,12.02,10.929,3.6117,6.9066,1
25.469,22.826,20.135,25.243,22.47,1
13.213,12.745,12.122,17.941,9.1874,1
12.142,17.43,12.242,11.77,8.937,1
16.247,26.655,26.402,16.677,14.711,1
11.773,8.6129,7.479,13.675,8.1373,1
25.697,19.952,15.367,22.357,24.114,1
17.871,29.325,23.206,15.656,16.108,1
13.031,14.64,13.14,8.1048,12.292,1
6.9037,13.823,8.3337,7.4153,4.8352,1
28.06,19.024,19.995,25.858,27.249,1
25.515,25.197,24.321,24.405,22.561,1
9.7563,13.62,11.929,4.4091,8.9477,1
9.0581,6.5685,5.2798,10.951,7.398,1
9.732,14.197,14.87,10.294,5.2496,1
23.009,18.747,20.923,21.036,22.37,1
10.444,15.147,13.995,15.179,8.0514,1
14.775,26.043,19.558,11.037,11.116,1
12.057,16.828,11.636,8.4329,10.714,1
20.758,25.357,22.691,21.275,19.2,1
14.337,15.103,10.277,15.124,12.6,1
17.971,25.029,23.525,15.869,15.092,1
10.392,9.6795,6.8974,8.7338,9.1173,1
25.503,22.208,20.527,23.617,21.43,1
16.951,29.208,26.464,14.789,13.869,1
9.6826,10.968,11.374,7.9793,9.9448,1
9.3154,14.226,10.287,7.8662,6.5997,1
10.114,15.309,18.196,10.514,9.6857,1
15.836,22.026,23.294,16.733,14.061,1
17.092,25.743,21.921,16.577,14.12,1
25.786,22.042,20.082,24.987,23.145,1
9.6416,11.201,9.3651,7.2493,7.404,1
13.352,11.732,14.18,9.5343,10.443,1
17.678,24.397,24.993,16.318,17.544,1
15.83,16.307,10.947,12.996,12.378,1
8.9331,10.75,9.1251,5.0803,5.2316,1
15.41,24.583,29.462,16.98,13.842,1
12.54,14.197,12.376,12.367,10.945,1
24.589,19.435,14.38,27.273,24.203,1
11.09,17.88,11.938,12.459,5.2104,1
15.757,21.97,19.89,13.241,13.309,1
12.378,14.264,12.464,8.6847,10.684,1
21.8,26.119,26.236,18.505,18.304,1
20.116,23.942,19.828,17.6,17.111,1
25.665,17.537,18.885,21.527,24.452,1
17.584,29.033,31.099,16.704,16.261,1
17.097,14.475,14.031,13.878,15.293,1
15.468,26.313,21.523,11.731,11.193,1
10.593,10.815,11.453,10.212,9.2818,1
26.126,26.02,23.229,25.983,24.26,1
7.4434,12.79,13.227,6.7326,7.5945,1
14.53,27.021,19.697,15.489,13.311,1
11.094,10.124,6.6094,10.81,7.0624,1
22.84,25.444,27.059,22.219,21.532,1
11.926,19.371,14.11,8.6116,9.5976,1
10.548,19.569,21.584,7.012,8.2689,1
13.35,18.23,20.986,11.475,11.207,1
11.918,16.094,12.306,12.048,9.3599,1
4.4321,11.048,10.604,3.6893,1.6442,1
4.4487,9.1684,10.235,4.3232,1.1293,1
12.649,12.201,6.9387,11.626,8.026,1
14.227,17.302,19.012,15.599,13.061,1
19.845,24.925,15.503,16.034,14.91,1
15.264,11.231,9.5848,20.36,15.519,1
25.176,20.807,20.506,24.355,22.087,1
5.6115,10.212,2.0412,2.8109,3.1042,1
18.782,25.315,20.984,16.713,15.97,1
25.457,25.588,25.718,18.53,23.757,1
13.208,17.505,12.572,14.02,10.981,1
12.209,14.507,13.583,12.123,8.05,1
14.575,27.898,23.77,14.237,9.121,1
7.7887,12.632,7.4812,10.522,5.2536,1
24.137,18.693,16.724,24.677,21.736,1
9.5443,14.627,12.702,12.405,9.3998,1
17.876,26.94,22.728,17.908,15.079,1
4.4008,10.172,8.5798,5.3389,2.5838,1
27.141,18.756,13.875,29.004,25.805,1
22.888,24.611,25.749,23.779,18.702,1
10.938,13.744,12.378,9.362,9.7684,1
10.464,13.952,9.7623,9.7675,8.07,1
18.577,23.02,18.682,16.348,14.684,1
5.8393,7.9444,8.4526,3.3805,3.4665,1
24.696,20.299,19.303,21.153,21.807,1
11.645,13.948,11.131,10.042,12.579,1
9.9639,10.022,7.0151,9.194,7.3479,1
24.022,23.378,18.646,19.709,22.77,1
10.878,12.516,8.1762,10.214,10.315,1
14.437,12.854,15.102,13.772,14.179,1
18.867,28.783,28.222,18.209,14.588,1
26.261,19.748,17.85,26.358,23.124,1
16.452,21.813,21.251,12.424,11.88,1
23.297,23.446,24.495,19.277,20.99,1
13.385,10.196,9.7384,13.561,12.384,1
15.502,29.128,30.808,11.365,13.719,1
14.272,15.103,17.367,13.162,10.558,1
22.051,14.83,14.836,21.712,22.41,1
10.724,9.7373,4.9452,8.5261,7.6714,1
14.036,14.076,13.097,11.928,13.837,1
16.56,28.134,22.11,18.808,14.37,1
26.333,18.788,16.392,22.94,25.52,1
9.465,8.293,5.398,10.67,8.3695,1
8.4021,11.932,7.2014,9.4899,10.828,1
10.057,11.924,13.262,6.6708,8.0489,1
25.826,21.13,15.774,22.083,22.689,1
13.734,12.136,10.152,13.971,13.318,1
20.66,26.308,25.594,17.779,18.015,1
22.307,26.82,24.698,22.129,19.54,1
13.444,10.717,7.1756,12.068,10.88,1
14.799,11.662,9.4082,16.082,12.297,1
21.884,26.52,25.971,23.054,20.21,1
12.719,13.634,8.0957,11.959,11.73,1
15.255,27.021,28.299,16.817,11.503,1
23.014,26.734,24.441,20.766,21.884,1
25.415,26.909,29.079,26.435,21.931,1
7.0077,12.677,9.9838,2.4839,3.5747,1
15.76,23.436,21.116,15.485,9.1133,1
27.963,21.3,19.679,26.615,26.04,1
21.63,15.842,11.431,21.506,20.691,1
12.889,12.577,13.498,12.282,10.793,1
5.1933,10.272,13.176,3.5906,3.1183,1
23.726,24.996,18.935,20.117,21.511,1
25.691,24.793,12.903,23.501,24.483,1
22.151,24.723,24.174,19.823,21.042,1
27.528,25.145,22.161,25.303,25.783,1
10.794,12.55,8.8751,9.3651,8.6033,1
10.75,10.137,5.811,9.2757,6.5001,1
12.06,15.811,16.158,9.699,10.786,1
15.139,13.037,12.572,16.883,11.037,1
19.34,28.726,25.804,17.18,16.357,1
15.28,22.153,22.378,11.544,11.615,1
8.9931,12.555,8.2695,7.5997,7.5423,1
16.935,23.888,18.276,19.666,12.924,1
11.354,17.105,10.473,6.3867,8.8524,1
14.337,22.519,23.802,11.791,12.781,1
17.927,22.217,16.015,15.372,17.15,1
22.896,25.221,25.355,17.957,19.756,1
24.922,21.646,22.525,22.762,22.913,1
13.355,24.534,20.963,13.012,10.211,1
24.91,25.396,24.623,27.145,20.967,1
6.7879,11.315,11.528,5.0669,5.7058,1
22.612,28.326,25.247,21.216,20.984,1
15.09,23.918,24.136,16.192,14.144,1
24.701,23.274,21.254,24.049,21.59,1
15.249,23.452,21.035,14.871,14.527,1
14.489,8.1382,6.7459,12.717,10.647,1
15.218,9.5477,7.3511,18.29,13.481,1
17.874,24.648,21.954,20.445,16.214,1
13.514,13.622,12.689,10.144,8.9092,1
10.922,10.325,4.1132,9.4701,9.8149,1
14.43,27.305,27.182,12.912,14.492,1
25.457,21.638,15.832,26.385,24.992,1
5.3927,14.395,13.358,3.333,3.134,1
25.857,25.756,25.529,26.185,24.048,1
26.23,21.586,18.078,22.617,23.558,1
12.22,18.793,26.33,11.363,8.7523,1
12.942,12.812,13.184,12.749,9.8395,1
20.545,26.508,19.76,16.962,18.856,1
13.378,13.809,10.588,11.464,10.873,1
16.697,14.846,11.144,17.594,17.511,1
12.364,24.672,26.183,15.593,10.77,1
25.391,24.199,23.755,25.248,23.758,1
16.117,25.309,24.714,15.498,13.59,1
14.584,21.929,22.661,16.393,12.28,1
23.656,19.622,17.7,23.334,20.155,1
20.7,27.34,26.287,18.024,20.282,1
12.011,14.825,16.749,10.705,8.3666,1
8.0774,14.791,17.672,4.8414,5.337,1
4.4346,13.72,14.861,4.3336,1.3177,1
14.259,23.59,25.48,14.447,14.292,1
25.061,19.573,19.705,22.834,24.102,1
5.0308,14.564,16.614,2.5274,2.4754,1
25.083,21.99,20.607,26.255,22.838,1
17.115,14.509,13.775,11.731,15.48,1
26.628,24.851,24.181,27.406,23.724,1
24.56,16.869,13.559,22.115,21.278,1
28.717,24.562,23.057,31.289,27.709,1
12.895,10.667,9.4679,13.176,11.366,1
12.801,8.952,12.762,9.7578,11.236,1
10.405,13.999,12.141,7.571,9.963,1
12.486,16.596,7.9846,13.126,8.7575,1
11.608,15.93,12.345,7.9972,10.234,1
14.685,12.185,8.0776,14.281,14.109,1
15.003,23.687,25.757,14.038,14.85,1
18.503,27.624,24.698,15.031,16.53,1
23.906,18.08,18.293,24.235,21.576,1
13.629,15.367,11.945,12.218,12.467,1
20.237,23.77,26.179,19.177,16.964,1
15.781,25.036,19.415,14.683,10.364,1
17.347,20.08,21.781,17.838,15.741,1
6.434,7.4472,7.1685,4.998,3.66,1
11.431,10.318,4.07,12.261,8.8349,1
13.557,13.457,9.6188,10.163,11.109,1
17.659,22.037,23.529,16.651,15.701,1
16.645,27.2,20.403,13.48,15.126,1
14.238,11.188,12.007,10.374,10.598,1
12.639,12.877,9.1657,12.948,9.9833,1
15.519,17.524,13.866,18.425,12.062,1
8.8699,10.514,1.3907,8.5996,6.788,1
15.51,25.5,20.171,13.508,11.812,1
24.934,26.195,24.333,24.336,21.169,1
10.018,10.469,9.3736,8.7831,7.1814,1
13.467,22.282,28.944,15.051,11.283,1
14.529,11.239,6.2522,14.604,10.997,1
12.703,13.867,16.554,12.066,10.265,1
15.478,13.522,12.475,16.721,12.612,1
17.044,26.761,21.97,19.42,15.882,1
22.721,29.848,26.761,22.329,21.448,1
22.444,24.321,21.513,20.131,21.986,1
10.119,10.524,10.264,12.072,5.6657,1
24.525,24.002,24.235,23.876,20.33,1
9.1751,9.5764,8.2123,9.5899,9.724,1
2.3069,10.036,5.4787,3.3522,-0.77848,1
15.523,25.09,25.095,13.505,13.449,1
24.582,29.14,26.68,20.948,23.261,1
27.864,23.18,22.415,26.342,25.548,1
9.5273,10.882,11.415,11.757,5.2424,1
12.578,13.87,14.708,10.949,10.278,1
17.963,24.606,22.569,16.601,15.075,1
12.939,16.043,12.69,10.133,13.471,1
24.23,19.841,22.385,25.114,24.325,1
22.081,25.316,25.548,20.715,20.357,1
16.843,8.8161,4.9309,13.913,13.795,1
25.536,22.835,22.903,24.352,23.48,1
7.1233,8.0024,4.553,2.3646,5.2592,1
24.532,27.75,23.269,22.536,20.819,1
10.051,9.7656,10.875,9.2046,9.1552,1
20.254,27.866,23.882,19.162,17.815,1
10.23,12.638,11.011,11.158,6.0424,1
10.615,12.187,9.1282,7.1137,7.0177,1
5.423,9.3614,10.625,4.4854,4.7877,1
8.4568,8.5103,5.5735,8.5103,6.1432,1
25.126,21.29,20.835,24.818,24.953,1
17.092,23.463,20.651,16.997,14.249,1
8.693,10.253,10.592,8.3185,6.6115,1
23.482,18.365,20.753,22.794,18.353,1
21.08,20.475,19.247,17.263,19.258,1
18.674,27.734,28.116,17.37,14.069,1
14.952,28.546,25.518,13.93,11.276,1
21.312,26.705,26.109,22.31,19.615,1
22.363,28.149,23.522,21.459,22.472,1
10.051,5.5513,2.9124,7.8083,7.6296,1
28.574,23.692,23.063,27.437,26.371,1
7.383,14.072,11.603,4.9346,6.8619,1
20.461,24.238,21.368,19.819,18.489,1
15.214,15.05,10.839,13.492,12.873,1
16.728,14.884,12.848,15.89,14.317,1
11.977,12.107,19.173,12.165,8.7831,1
14.538,13.52,9.179,10.813,12.976,1
15.143,12.807,8.4189,13.664,12.59,1
12.002,11.844,9.1153,9.0844,9.9665,1
13.376,15.973,15.765,12.539,13.354,1
9.1503,9.695,8.6178,8.5736,5.7293,1
12.659,16.013,15.202,11.04,9.6815,1
25.108,21.315,17.974,26.988,23.52,1
14.102,27.457,26.396,14.637,12.487,1
25.366,17.625,18.21,26.922,23.518,1
13.698,18.283,16.855,14.654,13.993,1
25.67,24.038,24.291,28.364,22.152,1
19.449,24.578,23.378,19.557,16.918,1
15.576,25.204,27.798,15.82,12.542,1
22.9,23.51,21.058,21.17,19.552,1
18.963,26.15,26.278,15.19,16.227,1
16.684,23.37,15.802,14.586,17.132,1
25.873,23.329,17.753,25.646,22.609,1
16.579,25.867,22.178,17.29,14.979,1
8.7094,12.728,13.172,6.1557,4.7315,1
24.609,22.055,21.001,19.623,21.194,1
10.705,9.8942,9.4619,10.685,9.7589,1
15.774,15.408,10.371,16.441,12.797,1
11.662,14.995,8.68,9.5454,9.0136,1
15.79,19.605,15.594,16.527,12.77,1
7.2702,12.217,7.6132,5.7984,6.6411,1
4.6308,11.602,4.2868,4.5886,-0.051756,1
12.68,14.108,11.358,12.134,10.791,1
11.335,13.366,14.467,9.3394,8.196,1
11.037,8.4624,7.4995,8.179,9.5211,1
16.274,20.588,18.108,13.932,11.795,1
7.8825,10.066,13.784,9.8463,8.1993,1
24.676,20.068,18.593,21.074,21.903,1
21.799,24.918,21.172,21.936,22.454,1
23.429,23.549,21.588,21.746,20.288,1
12.794,16.779,15.484,11.922,9.2644,1
12.718,16.708,15.613,10.326,10.94,1
9.8395,11.494,5.9833,10.698,6.236,1
17.594,25.062,21.496,15.999,15.817,1
15.388,23.978,22.51,13.414,13.807,1
14.498,24.51,24.998,11.939,12.891,1
14.633,25.34,15.496,13.467,12.572,1
26.354,20.304,21.056,26.377,24.093,1
24.785,27.807,24.132,23.703,21.527,1
12.041,11.648,8.9068,14.253,8.9142,1
11.915,12.012,10.862,10.837,11.982,1
7.8063,10.223,6.7416,4.9563,2.6528,1
8.9504,11.314,13.921,5.9086,5.3739,1
4.1428,10.939,9.3064,3.5935,2.3751,1
17.148,26.614,25.819,18.665,15.574,1
14.942,22.812,19.866,14.602,12.038,1
26.566,29.285,23.818,26.078,24.764,2
19.605,25.649,20.608,19.06,17.013,2
24.282,29.582,29.412,23.66,23.38,2
23.188,32.603,27.445,20.511,21.552,2
31.669,20.589,22.922,29.652,28.755,2
17.551,25.488,24.693,17.178,12.181,2
20.448,31.144,28.211,23.364,18.827,2
17.999,27.827,30.747,18.945,18.679,2
17.244,27.127,31.021,18.348,15.741,2
23.982,35.164,38.822,24.466,21.363,2
19.161,30.29,32.447,15.343,19.258,2
19.672,34.961,34.413,21.003,17.661,2
16.79,30.217,23.067,10.332,17.004,2
23.667,31.237,28.792,21.972,21.858,2
16.368,32.555,32.998,16.571,15.117,2
25.465,30.532,26.72,24.849,25.58,2
24.688,26.227,23.335,24.668,23.574,2
15.462,30.028,24.585,12.405,16.713,2
15.28,28.108,28.58,12.028,11.364,2
27.4,28.167,29.43,26.395,23.435,2
31.089,26.483,22.214,29.308,30.586,2
20.699,26.909,32.893,17.37,17.815,2
27.176,23.053,20.634,24.525,25.051,2
18.034,35.019,37.227,17.336,17.199,2
22.992,29.795,32.538,17.919,21.198,2
28.733,27.238,21.658,24.683,26.43,2
15.44,31.622,26.773,16.534,13.85,2
19.849,28.966,30.072,18.908,16.242,2
30.761,27.416,30.062,34.69,28.494,2
13.675,32.286,35.086,13.568,13.227,2
29.153,25.457,21.814,29.514,27.432,2
30.851,21.987,25.535,28.309,32.414,2
30.139,27.011,29.27,32.196,29.634,2
18.91,33.243,30.21,17.627,19.156,2
26.548,25.616,23.953,22.145,24.659,2
27.633,21.275,17.262,23.407,23.713,2
26.877,27.738,28.054,24.799,23.738,2
16.737,35.377,32.994,16.309,16.661,2
22.044,32.654,30.938,16.471,18.445,2
16.715,33.64,26.419,14.169,15.765,2
20.451,33.629,32.964,18.613,19.111,2
23.969,32.795,33.367,24.234,20.383,2
18.101,32.753,30.287,16.627,17.263,2
16.002,26.176,24.394,11.95,12.11,2
28.549,22.711,24.366,27.745,26.602,2
14.828,25.941,24.517,18.162,11.39,2
13.693,31.647,29.632,12.032,11.88,2
25.024,26.378,20.266,24.176,22.658,2
18.663,32.305,34.102,19.465,14.395,2
23.733,28.699,30.413,20.551,23.026,2
17.443,29.607,33.724,11.531,16.774,2
19.809,30.053,25.279,20.464,18.206,2
16.563,27.677,23.708,14.456,13.904,2
28.169,21.491,23.811,30.916,23.321,2
20.442,31.044,32.022,17.442,17.024,2
31.081,21.283,21.053,29.816,29.301,2
12.681,35.179,35.24,8.6181,10.661,2
35.87,19.573,16.233,33.583,33.61,2
28.413,29.4,27.073,27.628,26.421,2
31.962,21.768,19.513,30.008,31.393,2
26.631,30.894,25.947,28.061,25.775,2
15.666,36.947,38.489,14.77,11.182,2
24.325,27.707,24.152,22.086,22.129,2
21.021,33.627,25.932,22.061,15.987,2
24.53,28.136,24.857,19.513,25.137,2
16.226,27.597,22.848,15.313,16.235,2
19.035,27.457,22.247,19.146,18.599,2
23.948,31.469,25.315,24.234,22.166,2
25.139,28.657,30.127,25.536,23.96,2
22.126,29.657,28.107,20.869,19.427,2
19.024,33.526,34.022,19.922,18.235,2
17.109,33.313,33.174,16.083,14.387,2
21.523,33.917,37.321,16.612,17.125,2
18.576,34.266,30.781,17.353,17.645,2
27.001,25.853,23.371,24.421,27.067,2
25.434,30.614,19.026,22.546,24.035,2
30.087,23.653,19.827,28.336,24.135,2
25.253,30.387,28.382,22.703,24.378,2
30.224,25.301,30.026,28.822,31.235,2
29.079,19.588,15.816,30.761,23.987,2
27.813,28.398,30.768,29.25,27.807,2
27.884,24.177,21.76,30.041,27.205,2
22.11,32.534,28.477,19.828,18.551,2
18.291,33.056,25.712,17.845,15.227,2
26.795,26.795,24.004,29.739,21.344,2
19.022,30.413,32.974,19.168,20.279,2
18.44,24.025,23.894,15.418,14.623,2
27.986,26.679,20.764,28.489,25.821,2
17.9,31.973,29.672,18.819,15.179,2
25.134,30.742,27.901,23.398,23.341,2
29.566,25.271,21.383,27.124,27.465,2
26.732,31.946,32.907,26.467,22.564,2
15.139,28.275,28.033,15.646,12.928,2
18.438,35.987,35.806,18.357,16.239,2
22.825,31.682,25.501,18.647,20.095,2
21.332,34.246,32.43,19.781,19.545,2
25.518,24.463,25.439,21.719,22.278,2
26.99,33.455,32.384,23.458,23.106,2
29.922,27.682,22.934,30.436,27.245,2
21.867,34.29,31.262,20.545,18.747,2
20.16,25.635,20.198,19.374,16.14,2
24.864,27.131,26.267,22.643,23.664,2
28.128,24.496,29.612,29.227,25.468,2
17.735,32.136,32.729,14.95,16.224,2
15.908,36.173,33.928,11.228,13.218,2
32.952,19.532,19.236,32.764,31.34,2
21.896,34.952,29.656,21.853,20.576,2
14.565,31.105,33.777,13.492,12.444,2
14.073,30.264,27.559,17.556,10.154,2
29.881,22.202,20.947,28.926,27.259,2
27.003,27.741,33.756,25.171,23.375,2
15.647,28.422,20.656,14.907,14.128,2
26.375,21.67,22.812,24.472,23.595,2
30.755,23.88,20.913,32.061,27.541,2
